title,contents
달전리 주상절리 (경북 동해안 국가지질공원),"이미지 크게보기
달전리 주상절리 (경북 동해안 국가지질공원)
분류
자연 > 자연관광지 > 자연생태관광지
위치
경상북도 포항시 남구 연일읍 달전리
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
개요
달전리 주상절리는 포항시 남구 연일읍 달전리에 위치하며  높이 약 20m  길이 약 100m의 큰 규모를 가진다. 이곳에 분포하는 현무암은 과거 포스코 및 국가산업단지 부지를 매립하기 위해 사용되었으나  주상절리가 발견된 이후 2000년 4월 28일 지질유산으로서의 가치를 인정받아 천연기념물 제로 지정되어 보호받고 있다.

주상절리는 주로 현무암과 같은 화산암에서 형성되는 육각기둥 모양의 돌기둥을 의미한다. 달전리 주상절리는 지질명소로 많이 알려져 있는 제주도 중문 주상절리나 광주의 무등산 주상절리처럼 위로 솟은 주상절리이다. 뚜렷한 육각기둥이 잘 발달한 이곳에서는 용암이 식어 주상절리가 되는 과정을 확인할 수 있다. 또한 달전리 주상절리의 현무암은 한반도와 붙어있던 일본이 잡아당기는 힘으로 떨어져 나가면서 동해가 형성되었을 때 만들어졌다. 잡아당기는 힘은 이 곳 달전리에도 영향을 주어 땅이 벌어지게 되었고  벌어진 틈을 따라 땅 속 깊은 곳에 있던 마그마가 솟아오르면서 일어난 화산활동으로 현무암이 만들어진 것이다. 따라서 달전리 주상절리는 주상절리 그 자체뿐만 아니라 동해열림의 환경을 알려준다는 점에서 지질학적 가치가 높다.
이용안내
문의및안내
053-950-7996
관련 홈페이지
https://geotourism.or.kr/
달전리 주상절리 (경북 동해안 국가지질공원) 지도
달전리 주상절리 (경북 동해안 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
영남알프스 복합웰컴센터,"이미지 크게보기
영남알프스 복합웰컴센터
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
울산광역시 울주군 상북면 알프스온천5길 103-8
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
울주군 상북면 영남알프스 자락에 위치한 자연 문화 복합 열린공간이다. 수려한 자연경관뿐만 아니라 알프스시네마  번개맨체험관  국제클라이밍장 등 다양한 즐길거리가 있다.
이용안내
이용시간
매주 화~일  09:00~21:00
*일부 시설 상이
쉬는날
매주 월요일(단  월요일이 공휴일인 경우 다음날 휴관)  1월 1일  설날 및 추석 당일  그 밖에 시설보수 또는 점검 등을 위하여 휴관이 필요할 때
문의및안내
052-204-2931~7
관련 홈페이지
http://all.ulju.ulsan.kr/ynawc
상세정보
입 장 료
일부 유료
영남알프스 복합웰컴센터 지도
영남알프스 복합웰컴센터
10km
© NAVER Corp.
일반
지형
위성
확대보기"
곡운구곡 (강원평화지역 국가지질공원),"이미지 크게보기
곡운구곡 (강원평화지역 국가지질공원)
분류
인문(문화/예술/역사) > 역사관광지 > 안보관광
위치
강원도 화천군 사내면 용담리
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
문의및안내
관련 홈페이지
개요
곡운구곡(谷雲九曲)은 북한강의 지류하천인 지촌천의 일부구간에 해당된다. 이 곳은 단단한 화강암으로 이루어진 강바닥을 따라 다채로운 하천지형이 발달하고 있으며  선캠브리아기 변성암의 습곡 및 단층구조를 관찰할 수 있는 중요한 지질명소에 해당된다.곡운구곡은 조선시대의 성리학자인 김수증(金壽增  1624~1701)의 호 ‘곡운’을 딴 것으로  그가 1670년부터 화천군 사내면 영당동에 거주하며너 지촌천의 물굽이 9개에 각각 이름[방화계(榜花溪)  청옥협(靑玉峽)  신녀협(神女峽)  백운담(白雲)  명옥뢰(鳴玉瀨)  와룡담(臥龍潭)  명월계(明月溪)  융의연(隆義淵)  첩석대(疊石坮)]을 지어 곡운구곡이라 칭한 데서 유래하고 있다.

이는 속세를 떠나심산유곡으로 몰입해 은둔과 안닉을 통해 학문을 정진하고자 하는 성리학의 이상을 구현하기 위한 것이다.곡운구곡 일대는 하천의 규모가 작은 편에 속하고 일부 남아있던 지형이 도로 개설 과정에서 소실되었지만 전체적으로 화강암을 기반으로 한 수려한 암석 경관  청정함 등으로 인해 구곡문화의 측면뿐만 아니라 지형경관지원 측면에서도 손색이 없는 우수한 자원으로 손꼽히고 있다. 전체 9곡 중에서 가장 경관이 뛰어난 곳은 화강암 지대에 위치한 제3곡인 신녀협과 제4곡인 백운담이다. 한편  제1곡과 제3곡 사이의 변성암(호상편마암)지대에서는 변성작용 중에 일어난 습곡과 단층 구조를 관찰할 수 있다.

<출처 : 강원평화지역 국가지질공원>
이용안내
이용시간
상시이용가능
문의및안내
033-249-3881
관련 홈페이지
http://www.koreadmz.kr/
곡운구곡 (강원평화지역 국가지질공원) 지도
곡운구곡 (강원평화지역 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
요선암 돌개구멍 (강원고생대 국가지질공원),"분류
자연 > 자연관광지 > 자연생태관광지
위치
강원도 영월군 무릉도원면 도원운학로 13-39
출처원문보기
대한민국구석구석 원문보기
개요
요선암 돌개구멍(Pothole)에 가보면 암석에 구멍이 동그랗게 파여져 있는 것을 볼 수 있다. 그런 지형을 포트홀이 라고 하는데 하천이 흐르면서 바닥의 작은 틈으로 모래와 자갈이 들어가서 빠르게 흘러내리는 물과 함께 소용돌이 치면서 암석을 깎아 만들어진다. 주로 사암이나 화강암과 같은 단단한 암석에 잘 만들어지며  이곳은 흑운모 화강암으로 이루어져 있다. 포트홀의 크기가 큰 것은 지름과 깊이가 수 미터에 달하기도 한다. 대부분의 포트홀은 깊은 항아리 모양을 이룬다.

<출처 : 강원고생대 국가지질공원>
이용안내
문의및안내
033-560-2379
관련 홈페이지
http://www.paleozoicgp.com/
요선암 돌개구멍 (강원고생대 국가지질공원) 지도
요선암 돌개구멍 (강원고생대 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
하중도수변생태공원,"이미지 크게보기
하중도수변생태공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
강원도 춘천시 하중도 650-2
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
유모차대여여부
애완동물가능여부
체험가능연령
문의및안내
상세정보
이용가능시설
입 장 료
화장실
시설이용료
개요
춘천 의암호에 있는 섬  중도에 조성한 생태공원이다. 중도는 상중도와 하중도로 나뉘는데 하중도는 선사 유적지와 레고랜드로 유명하다. 생태공원은 하중도의 남쪽에 위치한다. 하중도의 아름다운 수변 공간을 활용해 만든 생태공원으로 자연 속에서 편안하게 쉬어가기 좋은 장소다. 수변을 따라 걷는 둘레길과 섬 안을 걷는 산책로가 조성되어 있다. 군데군데 쉼터와 의자  테이블이 있어 호수 풍경을 감상하며 휴식하기 좋다. 공원 끝쪽에는 산과 호수 풍광을 담아내는 액자 포토존도 있다. 현재 하중도는 춘천대교로 뭍과 연결돼 차로 쉽게 접근 가능하다. 소양강스카이워크  공지천  춘천 명동 등이 모두 자동차로 10분 거리 내 위치한다.

[주요시설&부대시설]
산책로  잔디광장  쉼터  포토존  매장문화재 보존장소  방문자센터
이용안내
이용시간
00:00~24:00
쉬는날
연중무휴
유모차대여여부
불가
애완동물가능여부
가능
체험가능연령
전 연령대
문의및안내
033-250-3714
상세정보
이용가능시설
산책로  잔디광장  쉼터  포토존  매장문화재 보존장소  방문자센터
입 장 료
무료
화장실
있음(월~화 09:00~16:00  수~일 09:00~18:00)
시설이용료
무료
하중도수변생태공원 지도
하중도수변생태공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
캐비네 드 쁘아쏭(미디어 갤러리),"이미지 크게보기
캐비네 드 쁘아쏭(미디어 갤러리)
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
부산광역시 기장군 기장읍 기장해안로 268-31
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
캐비네 드 쁘아쏭은 아난티가 추구하는 자연에 대한 존중  인문학을 향한 사랑 그리고 공존의 가치를 미디어 테크놀로지 아트로 표현했다. 전혀 다른 성격의 시설들이 한데 모여 지금까지 없었던 새로운 가치를 창조한다. 자연  인간  과거  현재  미래 가치가 공존하는 아난티만의 이야기를 만나보자.
이용안내
이용시간
월~금 11:00~19:00(마지막 입장 18:00)
토~일 10:00~19:00
쉬는날
매월 마지막주 목요일 정기휴관
주차시설
있음(유료/기본요금 3 000원/관람객께 주차권 증정)
체험가능연령
모든 연령
체험안내
미디어 갤러리 관람
- 현장발권
- 매 15분마다 10인 입장(정시  15분  30분  45분)
문의및안내
051-604-7000
관련 홈페이지
https://www.ananti.kr/kr/cove/cabinet_index.asp
상세정보
입 장 료
성인 15 000원 / 소인(37개월~ 13세) 10 000원(36개월 이하 무료  증빙서류 지참)
캐비네 드 쁘아쏭(미디어 갤러리) 지도
일반
지형
위성
확대보기"
비석문화마을,"분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
부산광역시 서구 아미로 49 (아미동2가)
출처원문보기
대한민국구석구석 원문보기
개요
감천문화마을 옆 아미동 비석문화마을. 아미동 비석마을은 부산의 역사를 좀 더 단적으로 보여주는 동네로  한국전쟁때 피난 온 사람들이 마을을 꾸렸다. 그 이전에는 일제강점기에 조성된 일본인들의 공동묘지가 있어기 때문에 비석마을이라는 이름이 붙었다. 비석마을의 골목에서는 그 흔적들을 볼 수 있는데  각진 모양의 상석이나 비석들은 가파른 계단의 디딤돌로 쓰이거나 옹벽 또는 집의 주춧돌 등으로 활용되었다. ?아픈 역사와 문화를 가진 곳에서 지금의 아름다운 문화 마을로 탈바꿈하기까지 모든 과정이 고스란히 담겨있는 곳이다.
이용안내
문의및안내
051-240-6541
관련 홈페이지
https://www.bsseogu.go.kr
비석문화마을 지도
비석문화마을
10km
© NAVER Corp.
일반
지형
위성
확대보기"
과학동아천문대,"이미지 크게보기
과학동아천문대
분류
자연 > 자연관광지 > 자연생태관광지
위치
서울특별시 용산구 청파로 109 (한강로3가)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
신용카드가능여부
애완동물가능여부
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
화장실
이용가능시설
주차요금
한국어 안내서비스
외국인 예약안내
개요
서울시 용산구 도심 속 위치한 천문대이다. 아동 과학 서적으로 잘 알려진 동아사이언스에서 운영하는 천문대로 천체 관측관  보조 관측관  천체 투영관  다빈치 룸 등 시설을 갖췄다. 어린이들을 위한 다양한 프로그램들이 운영되고 있다.
이용안내
이용시간
매일 09:00 ~ 22:00
주차시설
주차가능
신용카드가능여부
가능
애완동물가능여부
불가
체험가능연령
체험별 상세  초등생
체험안내
별학교  별스카우트  어린이우주탐사단  우주심화반
문의및안내
02-3148-0722
관련 홈페이지
http://star.dongascience.com/
상세정보
입 장 료
체험별 상이
화장실
있음  남녀 분리
이용가능시설
천체관측관  보조관측관  천체투영관  다빈치룸
주차요금
19시 이후로 무료  일요일 및 공휴일 종일 무료
공용 주차장 : 기본 1500원(30분)  10분당 500원
공휴일  일요일 무료
한국어 안내서비스
가능
외국인 예약안내
불가능
과학동아천문대 지도
과학동아천문대
10km
© NAVER Corp.
일반
지형
위성
확대보기"
김대중대교,"분류
인문(문화/예술/역사) > 건축/조형물 > 다리/대교
위치
전라남도 신안군 압해읍
출처원문보기
대한민국구석구석 원문보기
개요
전남 무안군 운남면과 신안군 압해읍을 잇는 다리로 총 길이는 925m이며 폭 20m(4차로)로 건설되었다. 2003년 6월에 착공하여 2013년 12월27일에 개통했다.
이용안내
문의및안내
061-454-5224
관련 홈페이지
http://tour.shinan.go.kr/
김대중대교 지도
일반
지형
위성
확대보기"
노암터널,"이미지 크게보기
노암터널
분류
인문(문화/예술/역사) > 건축/조형물 > 터널
위치
강원 강릉시 노암동 200-4 (노암동)
출처원문보기
대한민국구석구석 원문보기
개요
노암 터널은 입암동에서 시작해 중앙시장 월화 거리까지 이어지는 강릉의 숨은 명소로 예전에는 실제로 기차가 드나들던 길목이었으나 KTX 철로가 신설되면서 원래의 기능을 잃고 관광지로 탈바꿈했다. 지금은 한국 3대 트레킹코스로 손꼽히는 강릉 바우길에 속한다. 널 안에는 오래 전 흔적들이 곳곳에 남아 색다른 볼거리를 선사하며  터널 안에서 바깥을 바라보면 특유의 신비로운 분위기도 느낄 수 있다.
이용안내
관련 홈페이지
https://www.gn.go.kr/tour/index.do
노암터널 지도
노암터널
10km
© NAVER Corp.
일반
지형
위성
확대보기"
화순향교,"분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
전라남도 화순군 화순읍 교동2길 14
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
체험안내
문의및안내
관련 홈페이지
상세정보
개요
1434년(세종 16)에 현유(賢儒)의 위패를 봉안  배향하고  지방민의 교육과 교화를 위하여 창건되었다. 정유재란 때 회신(灰燼)된 것을 1611년(광해군 3) 현감 이인부(李仁傅)가 중수하였다. 1647년(인조 25) 현감 홍명하(洪命夏)가 중수하고 1848년(헌종 14)과 1917·1976년에 보수하였다. 현존하는 건물로는 5칸의 대성전을 비롯하여 동무(廡)·서무(西廡)·명륜당·동재(東齋)·서재(西齋)·만화루(萬化樓)·고직사(庫直舍) 등이 있다. 대성전에는 5성(五聖)  송조4현(宋朝四賢)  우리나라 18현(十八賢)의 위패가 봉안되어 있다. 조선시대에는 국가로부터 토지와 전적·노비 등을 지급받아 교관(敎官)이 정원 30명의 교생을 가르쳤으나  갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄·가을에 석전(釋奠)을 봉행(奉行)하며 초하루·보름에 분향을 하고 있다. 이 향교의 대성전은 전라남도 유형문화재로 지정되어 있고  만화루는 전라남도 문화재자료로 지정되어 있다. 전적은 판본 36종 167책  사본 28종 29책이 보존되어 있다. 이 중 『양사재규(養士齋規)』·『향교도총등록(鄕校都摠謄錄)』·『명륜계안(明倫契案)』·『향교전답양안(鄕校田畓量案)』·『청금안(靑衿案)』·『향교죽전완문(鄕校竹田完文)』·『상교기타수세절목(庠校其他收稅節目)』 등은 조선 후기 향교연구의 자료일 뿐만 아니라  이 지방 향토사연구의 귀중한 자료이다. 현재 전교(典校) 1인과 장의(掌議) 수인이 운영을 담당하고 있다.
이용안내
체험안내
춘추 석전제(공부자등 27위 향사 봉행)
양한묵선생 추모제(제집사 담당)
청소년인성교육(예절 및 한문교육)
기천단제(홍명하선생 단제)
촉석루 삼장사 추모제(제집사 담당)
기로연 행사(기로관광 실시)
자유수호희생자 합동위령제(제집사 담당)
문의및안내
061-372-0866
관련 홈페이지
http://www.hwasun.go.kr/index.do?S=S09
http://www.cha.go.kr
상세정보
화순향교 지도
화순향교
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
지리산치즈랜드,"이미지 크게보기
지리산치즈랜드
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
전라남도 구례군 산동면 산업로 1590-62
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
1979년 젖소 두 마리로 착유를 시작했던 초원목장은 30여 년 간의 경험을 바탕삼아 더 많은 사람들에게 낙농산업과 우유를 알리기 위해 2012년 체험목장 지리산치즈랜드를 건립 하였다. 지리산치즈랜드에서는 수제 치즈와 요구르트를 유통하고 있으며  체험장에서는 모짜렐라 치즈 만들기  송아지 우유 먹이기  풀 썰매타기 등의 체험을 할 수 있다. 푸른 초원목장에 130여두의 젖소를 방목 하고 있고  호수가 인접해있어 아름다운 풍경을 자아낸다. 지리산치즈랜드의 특별함은 자연이라고 할 수 있다. 풍경  꽃 그리고 초지가 어우러진 눈부신 푸르름과 향기가 그 특별함이다.
이용안내
체험가능연령
전연령
문의및안내
지리산치즈랜드 061-782-2587
관련 홈페이지
지리산 치즈랜드 https://jcheeseland.modoo.at/
http://jcheeseland.co.kr/
상세정보
입 장 료
어른 : 3 000원
어린이 : 2 000원
70세 이상  구례군민  장애인 : 1 000원
요거트세트(입장권1+요거트1) : 8 000원
지리산치즈랜드 지도
지리산치즈랜드
10km
© NAVER Corp.
일반
지형
위성
확대보기"
슬도등대,"이미지 크게보기
슬도등대
분류
자연 > 자연관광지 > 등대
위치
울산광역시 동구 성끝길 122 (방어동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
상세정보
촬영장소
화장실
한국어 안내서비스
개요
슬도는 방어진항으로 들어오는 거센 파도를 막아주는 바위섬으로 ‘갯바람과 파도가 바위에 부딪칠 때 거문고 소리가 난다’하여 붙여진 이름이다. 아치형의 슬도교를 건너가면 랜드마크처럼 서 있는 슬도등대를 만날 수 있는데  등대 난간 위 계단 위에 올라가서 보는 시원한 바다 풍경이 아름답다. 주변의 다산과 풍요를 상징하는 '새끼 업은 고래'를 입체적으로 재현한 동상도 감상하고  입구에 있는 소리체험관에서 고래와 바다의 소리도 들을 수 있다. 동해에선 보기 드문 노을 명소이기도 한 슬도에서 시시각각 변하는 바다를 배경으로 등대 사진을 찍으면  눈으로 보는 것 이상의 환상적인 사진을 만날 수 있어서 사진가들에게는 출사지로도 유명하다.
이용안내
이용시간
상시가능
주차시설
가능 (승용차 35대 장애인 2대)
애완동물가능여부
가능
문의및안내
052-209-3755
상세정보
촬영장소
2010년 MBC드라마 '욕망의 불꽃'
2012년 MBC드라마 '메이퀸'
화장실
가능 (남/녀 구분)
한국어 안내서비스
한국어안내판
슬도등대 지도
슬도등대
10km
© NAVER Corp.
일반
지형
위성
확대보기"
빛가람 호수공원,"이미지 크게보기
빛가람 호수공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
전라남도 나주시 호수로 77 (빛가람동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
체험안내
문의및안내
상세정보
입 장 료
이용가능시설
화장실
주차요금
개요
빛가람 호수공원은 공원 가운데 배메산이 자리하고 있고  공원 입구에 이색적인 전망대가 자리 잡고 있다. 공원을 산책하다 보면 운동장  쉼터  어린이 놀이 시설  스마트미디어 스테이션  음악 분수  숲 체험원 등 다양한 공간을 만날 수 있는데 그 중 음악 분수는 하루에 3번 공연으로 공원을 산책하는 시민의 마음을 사로잡는다. 또한 빛가람 전망대는 2016년 7월 개관하여 나주의 경관과 아름다운 야경을 감상할 수 있는 관광명소로 자리 잡았다.
이용안내
이용시간
상시 개방
쉬는날
공원 휴무 없음 / 음악분수 매주 월요일 휴장
주차시설
있음 (100대)
신용카드가능여부
가능
애완동물가능여부
가능
체험안내
빛가람 전망대 모노레일 이용시간
하절기(3월~10월) 09:00~22:00
동절기(11월~2월)09:00~21:00
*한시간 전까지 입장  설/추석 연휴 당일 휴무
관람소요시간 1시간 이상
문의및안내
061-333-1501
상세정보
입 장 료
공원 입장료 무료  빛가람 전망대 모노레일 이용료 편도 1 000원
이용가능시설
음악분수 이용가능시간 (4월 중순~10월 중순 매일 3회)
1회차12:00~12:20 / 2회차 20:00~20:20 / 3회차 20:40~21:00)
(기타부대시설)전망대  쉼터  놀이시설  음악 분수  숲 체험원 등
화장실
있음 (남/녀구분)
주차요금
무료
빛가람 호수공원 지도
빛가람 호수공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
석천항,"이미지 크게보기
석천항
분류
자연 > 자연관광지 > 항구/포구
위치
경기도 화성시 우정읍 기아자동차로 95
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
상세정보
입 장 료
이용가능시설
주차요금
화장실
개요
경기도 화성시 기아자동차 공장 근처에 있는 아담한 항구이다. 붐비지 않는 항구에서 조용히 바다 구경을 하고 싶을 때 찾을 수 있는 곳으로 드라이브 코스로도 좋다. 단  카페나 식당 같은 시설은 찾기 어렵다. 썰물 때는 갯벌 위에 정박해있는 어선들을 둘러볼 수 있고 배가 들어오면 트럭과 사람이 몰려바쁘게 수산물을 실어 나르는 어촌 풍경을 구경 할 수 있다. 낙조를 감상할 수 있는 긴 방파제가 있어 간단한 취사도구를 가지고 와서 피크닉을 즐기기도 한다.
이용안내
이용시간
24시간
주차시설
있음
애완동물가능여부
가능
문의및안내
031-5189-2833 해양수산과
상세정보
입 장 료
무료
이용가능시설
낙조를 감상할 수 있는 방파제
주차요금
무료
화장실
있음
석천항 지도
석천항
10km
© NAVER Corp.
일반
지형
위성
확대보기"
자인계정숲(경산 자인의계정숲),"이미지 크게보기
자인계정숲(경산 자인의계정숲)
분류
자연 > 자연관광지 > 자연생태관광지
위치
경상북도 경산시 자인면 계정길 68
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
수용인원
애완동물가능여부
문의및안내
상세정보
이용가능시설
개요
경산 시내에서 자인 간 국도변에 위치한 계정 숲은 구릉지에 남아있는 천연 숲이다. 숲은 이팝나무가 주종을 이루며  말채나무  느티나무  참느릅나무 등의 낙엽수와 활엽수가 섞여 자라고 있다. 계정 숲 안에는 한장군놀이 전수회관이 있고  조선 시대의 전통 관아인 자인 현청의 본관이 보존되어 있다. 과거 경산시 일대에 어떤 나무들이 울창하였는지 보여주는 자연 유적지이다.
*본 저작물은 '경산시'에서 '2018년' 작성하여 공공누리 제4유형으로 개방한 '저작물명 자인계정숲'을 이용하였으며  해당 저작물은 '경산시  https://www.gbgs.go.kr/open_content/tour/index.do'에서 무료로 다운받으실 수 있습니다.
이용안내
개장일
1997년 12월1일 지정
이용시간
상시 개방
쉬는날
연중무휴
주차시설
주차가능
수용인원
30~50명
애완동물가능여부
불가
문의및안내
053-856-5765
상세정보
이용가능시설
단오마당  전수회관
자인계정숲(경산 자인의계정숲) 지도
자인계정숲(경산 자인의계정숲)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
미시령옛길 울산바위 은하수,"이미지 크게보기
미시령옛길 울산바위 은하수
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
강원도 고성군 토성면 원암리 산1
출처원문보기
대한민국구석구석 원문보기
개요
미시령은 고성군 토성면과 인제군 북면의 경계를 이루는 고개다. 인제에서 속초로 넘어가는 통로로 사용되었던 미시령은 설악산 울산바위를 한눈에 조망할 수 있는 전망대다. 지난 2006년 미시령터널이 만들어지면서 이용객은 크게 줄었지만  여전히 이곳에서 바라보는 울산바위의 매력을 찾아오는 이들이 적지 않다. 특히 미시령 옛길이 울산바위 은하수 촬영 포인트로 입소문이 나면서 맑은 날 밤이면 공터 주차장을 가득 채울 만큼 사진 동호인들의 발길이 이어지고 있다. 주차장에서 도로 건너편을 바라보면 작은 오솔길이 보이는데  이 길을 따라 조금만 걸어 올라가면 오른쪽으로 울산바위가 한눈에 펼쳐진다. 병풍처럼 우뚝 솟은 울산바위만으로도 매우 아름답지만  그 위로 쏟아지는 신비로운 은하수를 바라보고 있으면 꿈결처럼 느껴질 정도다.
이용안내
이용시간
24시간
주차시설
주차가능
문의및안내
033-680-3677
미시령옛길 울산바위 은하수 지도
미시령옛길 울산바위 은하수
10km
© NAVER Corp.
일반
지형
위성
확대보기"
송공여객선터미널,"이미지 크게보기
송공여객선터미널
분류
인문(문화/예술/역사) > 휴양관광지 > 유람선/잠수함관광
위치
전라남도 신안군 압해읍 압해로 1844
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
상세정보
입 장 료
이용가능시설
개요
송공여객선터미널에서 운항하는 여객선의 운항코스는 크게 두 가지로 나눌 수 있는데  하나는 천사아일랜드라고 불리는 12 사도의 작은 예배당을 순례할 수 있는 섬티아고 코스이며  다른 하나는 비금도와 흑산도를 거쳐 돌아오는 코스이다. 송공여객선터미널은 승선권은 물론  꽤 많은 차량 운송을 책임지는 터미널이기도 하다. 차량 크기에 따라 그 비용도 다르니 확인이 필요하다. 대기 차량이 많으면 미리 티켓팅할 수 없고  호명한 차량대로 표 구매가 마감될 수도 있어 주의가 필요하다.
천사아일랜드는 하루 네 번  흑산 항로로는 하루 한 번 새벽 6시 40분에 운행하니 시간을 잘 맞춰야 승선이 가능하다.
이용안내
이용시간
06:00 ~ 17:00 (여객선 출발 ~ 도착 시간 기준)
주차시설
주차가능
애완동물가능여부
가능
문의및안내
061-261-4221  061-244-0803
상세정보
입 장 료
뉴드림 여객요금
도초도 일반대인 7 900원 / 도서대인 6 400원
흑산도 일반대인 21 300원 / 도서대인 17 100원

천사아일랜드 여객
당사도 일반대인 4 500원 / 도서대인 3 500원
매화도 일반대인 4 500원 / 도서대인 3 500원
소악도 일반대인 5 500원 / 도서대인 4 500원
소기점 일반대인 6 000원 / 도서대인 5 000원
대기점 일반대인 6 000원 / 도서대인 5 000원
병풍도 일반대인 6 500원 / 도서대인 5 500원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
여객선터미널  뻘낙지음식 특화거리  수산물 위판장
송공여객선터미널 지도
송공여객선터미널
10km
© NAVER Corp.
일반
지형
위성
확대보기"
