title,contents
관덕정(제주),"이미지 크게보기
관덕정(제주)
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
제주특별자치도 제주시 관덕로 19 (삼도이동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
문의및안내
관련 홈페이지
상세정보
화장실
개요
제주도내에서 가장 오래된 건축물 중의 하나인 보물 관덕정은 조선 시대 세종 30년(1448)에 목사 신숙청이 사졸들을 훈련시키고 상무 정신을 함양할 목적으로 이 건물을 세웠다. 관덕정이란 이름은 [사이관덕]이란 문구에서 나온 것으로 활을 쏘는 것은 평화시에는 심신을 연마하고 유사시에는 나라를 지키는 까닭에 이를 보는 것은 덕행으로 태어난 곳이다. 대들보에는 십장생도  적벽대첩도  대수렵도 등의 격조 높은 벽화가 그려져 있고  편액은 안평대군의 친필로 전해오고 있다.
이용안내
이용시간
09:00~18:00
문의및안내
064-740-6000
관련 홈페이지
http://www.visitjeju.net/
http://www.cha.go.kr
상세정보
화장실
있음
관덕정 지도
관덕정
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
구 일본우선(郵船)주식회사 인천지점,"이미지 크게보기
구 일본우선(郵船)주식회사 인천지점
분류
인문(문화/예술/역사) > 건축/조형물 > 유명건물
위치
인천광역시 중구 제물량로218번길 3 (해안동1가)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
한국어 안내서비스
외국어 안내서비스
개요
1933년 이전에 건립된 것으로 추정되는 건축물로 삼각형의 페디멘트를 설치한 정면을 중심으로 좌우대칭형의 형식을 취하고 있다. 상하 인방을 화강석으로 처리한 것  오르내리창  천장의 석고몰딩  문틀  유리  현관 포치 상부의 페디먼트 장식  난로의 굴뚝처리 등 건립당시의 건축재료  공법  디테일 등이 잘 보존되어 있으며 당시 초기 업무용 건축물의 내부시설과 평면의 발달 과정을 잘 보여주고 있다.
이용안내
애완동물가능여부
불가
문의및안내
032-760-6474
관련 홈페이지
http://www.icjg.go.kr/tour
http://www.cha.go.kr
상세정보
한국어 안내서비스
인천문화관광해설사 이용(사전예약에 한함)
외국어 안내서비스
인천문화관광해설사 이용(사전예약에 한함)
구일본우선주식회사인천지점 지도
구일본우선주식회사인천지점
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
영동 국악체험촌,"영동 국악체험촌
분류
인문(문화/예술/역사) > 체험관광지 > 전통체험
위치
충청북도 영동군 심천면 국악로1길 33 (심천면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
시설이용료
주차요금
화장실
개요
영동국악체험촌은 난계 박연선생의 탄생지이며 국악의 고장인 충북 영동군 심천면 고당리에 위치하고 있으며 75 956㎡부지  연면적 8 644㎡에 우리소리관  국악누리관  소리창조관  천고각등 4개동의 시설을 갖추고 우리 전통음악을 보고 듣고 느끼며 체험할 수 있는 체험·체류형 국악타운이다. 300석 규모의 공연장을 갖춘 우리소리관에는 국악의 아름다운 선율을 느낄 수 있도록 매주 토요일 난계국악단원들의 토요 상설공연이 개최되며  세미나등 각종 회의 및 토론을 위한 세미나실과 체력단련실을 운영하고 있으며  대규모식당 및 숙박시설로 구성된 국악누리관  국악기연주 및 명상체험 등의 다양한 프로그램을 즐길 수 있도록 국악체험실 및 전수실이 있는 소리창조관이 자리잡고 있다. 또한 청명하고 웅장한 소리가 하늘에 닿으면 간절한 소망이 이루어진다는 세계 최대의 북‘천고’가 안치되어 있는 천고각이 단체 및 가족·친구·연인·회사동료 등 여러분을 기다리고 있으며 우리 음악의 멋과 향기를 느끼시고 몸과 마음에 여유를 가득 채워 삶의 재충전 기회를 국악체험촌에 느껴볼 수 있다.
이용안내
개장일
2015년 5월 20일
이용시간
09:00~18:00
쉬는날
1월 1일  설날/추석 연휴  법정 공휴일 다음날
주차시설
있음(89대)
체험가능연령
전연령
체험안내
당일형 프로그램  숙박형 프로그램
문의및안내
043-740-3891
관련 홈페이지
http://gugak.yd21.go.kr
상세정보
입 장 료
무료(※ 체험프로그램 별도)
이용가능시설
[우리소리관] 공연장(304석)  국악단연습실  사무실  세미나실
[국악누리관] 식당(200석)  객실(가족 2실/6인 26실/2인 15실)
[소리창조관] 단체체험실(100명 2실/50명 2실)/전문가강습실(일반 4실/숙박겸용 6실)
[천고각] 팔작지붕형태
시설이용료
[난계국악박물관]
어른 - 개인 2 000원 / 단체 1 500원
청소년 대학생 및 군인 어린이 예술인  우수자원봉사자  영동군민 - 개인 1 500원 / 단체 1 000원
주차요금
무료
화장실
있음
영동 국악체험촌 지도
일반
지형
위성
확대보기"
연천 나룻배마을,"분류
인문(문화/예술/역사) > 체험관광지 > 농.산.어촌 체험
위치
경기도 연천군 왕징면 북삼로 98 (왕징면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
체험안내
문의및안내
관련 홈페이지
상세정보
화장실
내국인 예약안내
개요
북삼리 나룻배마을은 휴전선과 연접한 최북단 마을이며  깨끗한 임진강이 흐르며  나룻배가 다니던 마을이다. 왕징면 내에 4개리(무등  노동  동중  북삼)는 주민이 거주하고 3개리(강내  강서  작동리)는 민통선 출입영농지역으로 안정된 농산물을 생산하기 위해 영농활동을 하고 있다.본래 마전군 북면의 지역인데  1914년 행정구역 폐합에 따라 외곡리  징파리  애동리 등 북쪽 3개리를 병합했다 하여 북삼리라 이름지어 왕징면에 편입되었다. 1945년 11월 17일[수복지구임시행정조치법]에 의거  행정권이 수복되었으나 민통선 지역에 놓여있어 일부 지역에만 민간인이 입주해 있다.

※ 민간인 통제구역
비무장지대 바깥 남방한계선을 경계로 남쪽 5~20㎞에 있는 민간인통제구역으로  민간인출입통제선이라고도 부른다. 1953년 이후 남북 군대의 군사분계선으로 해 양쪽이 뒤로 2km씩 물러난 그곳을 DMZ으로 정하고 출입을 통제했다.
이용안내
체험안내
당일 체험프로그램  김장 김치만들기 당일체험  1박 2일 삼시세끼 체험 프로그램 등
※ 체험은 계절 및 마을 사정에 따라 변동 가능
문의및안내
031-833-5005
관련 홈페이지
http://narubea.modoo.at
상세정보
화장실
있음
내국인 예약안내
체험시 사전예약 필수 ( 031-833-5005 )
나룻배마을 지도
나룻배마을
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
참소리축음기&에디슨과학박물관,"이미지 크게보기
참소리축음기&에디슨과학박물관
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
강원도 강릉시 경포로 393
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
관람소요시간
이용요금
이용시간
주차시설
신용카드가능여부
문의및안내
관련 홈페이지
상세정보
사업내용
소장품현황
한국어 안내서비스
예약안내
개요
참소리박물관은 소리(Sound)가 중심이 된 음악 박물관 성격의 참소리축음기박물관과 에디슨 발명품 위주의 과학 박물관 성격인 에디슨사이언스뮤지엄 두개의 특화 박물관으로 구성되어 있다. 1982년 강릉시 송정동에서 손성목(설립자) 관장이 “참소리 방”으로 설립된 이래 약 30여 년의 역사와 전통을 지니고 있다. 주요 소장품은 뮤직박스  축음기  라디오  TV  자동차  에디슨의 발명품 등 5 000여 점으로 소장품 규모면에서 세계 최대의 사립박물관이다. 참소리축음기박물관은 13 220여 평방미터 규모로 전시품의 성격에 따라 4개의 독립 전시관과 330여 평방미터 규모의 전용 음악 감상실이 있으며  3층에는 경포호수를 감상할 수 있는 전망대가 있다. 에디슨사이언스뮤지엄은 1  2층으로 되어 있으며  에디슨 발명품  유품  생활용품 등 에디슨의 발명품이 3개의 전시관에 있다.
이용안내
관람소요시간
약 40분~1시간
이용요금
개인 - 일반 15 000원 / 중고생 12 000원 / 어린이 경로 9 000원 / 미취학아동 6 000원
단체 - 일반 13 000원 / 중고생 10 000원 / 어린이 경로 7 000원 / 미취학아동 4 000원
※ 단체는 30인 이상
이용시간
10:00~15:30까지 입장/ 폐관:17:00
주차시설
주차 가능
신용카드가능여부
가능
문의및안내
033-655-1130~2
관련 홈페이지
http://www.edisonmuseum.kr
상세정보
사업내용
어린이 및 학생박물관 현장학습  각종 특별전시  음악회 개최  축음기 역사 설명회 및 소리 감상회 개최  장학사업
소장품현황
약 5 000여 점
1800년대 악기 및 1910년 이후 축음기  웨스턴 일렉트릭보이스 혼 시스템 전시  1800년대  1900년대 초기 축음기 전시  Portable 축음기 및 진공관 라디오 전시  500여 점의 에디슨 발명품 전시(전구 1 000여 점)  1800년대 뮤직상자  최초 텔레비전 전시
한국어 안내서비스
가능
예약안내
단체 관람(30명 이상)시 사전예약
참소리축음기&에디슨과학박물관 지도
참소리축음기&에디슨과학박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
고석사(포항),"이미지 크게보기
고석사(포항)
분류
인문(문화/예술/역사) > 역사관광지 > 사찰
위치
경상북도 포항시 남구 장기면 방산로 526
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
유모차대여여부
문의및안내
상세정보
화장실
외국어 안내서비스
개요
고석사는 상서로운 빛을 발하는 바위에 부처님을 새기면서 생겨난 절이다. 창건 설화에 의하면  신라 선덕여왕 7년(638) 어느 날 경주에 있는 궁궐에 동쪽으로부터 세 줄기의 서광이 비춰 그 빛이 연 3일간 계속되었다. 선덕여왕의 명으로 혜능 국사가 서광이 발하는 곳을 찾아가니 한 바위에서 서기가 발하는지라 그 바위에 부처님을 새기고 절을 지었다. 그리고 오래된 바위에서 서광이 발하였다 하여 절 이름을 고석사라 칭하고 또한 뒷산 기암괴석이 동해를 바라보며 솟아있어 망해산이라 불렀다고 한다. 보광전 약사여래불 주위를 두 손 합장하고 돌다보면 듬직한 부처님의 뒷모습이 따뜻하고  모르는 사이 손으로 어루만지며 그 온기를 느끼게 된다. 빛으로 만들어진 절  고석사는 작지만 환한 빛을 지녔다.
이용안내
쉬는날
연중무휴
유모차대여여부
불가
문의및안내
054-276-0370
상세정보
화장실
있음
외국어 안내서비스
불가
고석사 지도
고석사
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
(전)광주 성거사지 오층석탑,"이미지 크게보기
(전)광주 성거사지 오층석탑
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
광주광역시 남구 천변좌로338번길 7 (구동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
개요
* 안정미와 수려함이 넘치는 고려시대 탑  광주서오층석탑(光州西五層石塔) *

광주공원 안에 거북머리와 같이 돌출된 지형 위에 세워져 있다. 탑의 상륜부는 모두 없어졌으나  전체적인 상태는 매우 양호한데  통일신라시대의 이중기단 양식으로 변화된 모습을 보여 준다. 탑의 오층 몸체부 중 초층을 다섯 개의 돌로 짜맞춘 것이 다른 탑에서는 흔히 볼 수 없는 독특한 특징이며  지붕돌의 추녀와 몸체부의 알맞은 비례  상층으로 올라가면서 줄어드는 각층의 비율이 크지 않아 전체적으로 높게 보이면서도 튼튼한 안정미와 수려함이 넘치는 고려 시대 탑으로서  뛰어난 수작이라 할 수 있다.

* 고려시대 석탑의 모습을 보여주는 탑의 구조 *

광주서오층석탑의 기단부는 통일신라 시대의 탑이 대체로 2층기단으로 되어있는 것과는 달리 고려시대 탑에서 흔히 볼 수 있는 것처럼 단층으로 간략화되고 있다. 탑신부는 1층의 옥신석만 빼고 각층마다 옥신석과 옥신석이 모두 한 개의 돌로 만들어졌는데  각층의 체감률이 적어 탑의 인상이 날렵하고도 높게 보인다. 1층 옥신석은 2단의 별석으로 짰는데 하단은 4매의 돌을 깎아 맞추었고 상단은 한 개의 돌을 다듬어 만든 이형탑이다. 이런 형식은 고려시대의 탑에서만 볼 수 있다.

옥개석은 추녀가 넓은 편이며 추녀 네 귀의 위아래가 모두 뒤쪽으로 되바라지도록 전각을 주고 있고  층받침은 고려탑의 정형대로 모두 4매이다. 옥개석은 받침마다 모서리에서 10㎝씩의 턱을 주어 체감에 균형미를 주고 있다. 2층 옥신석도 옥개석과 마찬가지로 1층 옥신보다 높이가 현저하게 줄고 있다. 탑신 위에 있었던 상륜부는 모두 상실되었다. 이 탑은 1961년에 해체  보수했는데  이때 2층 옥신석의 위쪽에 사리공이 발견되었고  그 속에서 원형이 잘보존된 금동전각형 사리 장엄구를 찾아냈다. 이 사리구는 현재 국립광주박물관에 보관되어 있다.

* 탑과 관련되 전설 *

탑이 있는 곳은 원래 성거산 또는 성구강이라 불리웠며  산의 모양이 거북처럼 생겼다고 전해진다. 거북이 광주를 이롭게하는 상서로운 동물이라 생각하여 광주를 떠나지 못하도록 거북의 꼬리 부분인 현향교 위치에 성거사를 지을 때 완성 단계에서 무너지곤 했는데  도승의 말을 듣고 거북의 목 위치에 오층 석탑을 세운후로 절이 허물어지지 않았다고 한다.
이용안내
문의및안내
062-607-2333
관련 홈페이지
http://www.namgu.gwangju.kr/culture
http://www.cha.go.kr
광주서오층석탑 지도
광주서오층석탑
50m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
당림미술관,"이미지 크게보기
당림미술관
분류
인문(문화/예술/역사) > 문화시설 > 미술관/화랑
위치
충청남도 아산시 송악면 외암로1182번길 34-19
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
유모차대여여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
사업내용
개요
당림미술관은 이곳이 고향이신 원로화가이며 예술원 회원인 이종무 선생이 낙향하여 2003년 5월 26일 타계하실 때까지 왕성하게 작품활동을 하신 곳이다. 1997년 6월 14일 개관하였고 현재는 아들 이경렬님이 관장을 맡아 관리하고 있다. 동양화 서양화 판화조각 등 1 000여 점의 작품을 소장하고 있으며  800여 평의 야외 조각공원이 조성되어 있고 갤러리  레스토랑 시설도 갖추어져 있다. 미술관 앞 카페는 이경렬 관장이 H-Beam을 가지고 직접 설계하신 건물로 시낭송회도 하고 작품 설명회도 하면서 차도 마실 수 있는 하나의 문화공간으로서 역할을 해내고 있다.
이용안내
이용요금
성인 4 000원
청소년/어린이 2 000원
※ 단체 관람료는 전화문의 요망
이용시간
10:00~18:00
쉬는날
매주 월요일
주차시설
주차 가능
유모차대여여부
불가
애완동물가능여부
불가
문의및안내
041-543-6969
관련 홈페이지
https://dangnim.modoo.at
상세정보
사업내용
열린교육을 통한 미술감상의 이해
당림미술관 지도
당림미술관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
화성 국화리어촌체험마을,"분류
인문(문화/예술/역사) > 체험관광지 > 농.산.어촌 체험
위치
경기도 화성시 우정읍 국화길 8
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
체험안내
문의및안내
관련 홈페이지
상세정보
화장실
한국어 안내서비스
개요
국화도는 조선 시대에 유배지였을 정도로 조용하고 자그마한 섬으로 현재 22가구에 60여 명의 주민이 살고 있다. 배에서 내려 선착장을 지나 민박집이 있는 곳을 향해 걸어가다 보면 왠지 낯익은 단층건물 하나가 눈에 들어오는데 교실이 두 칸뿐인 국화 분교로 지금은 폐교된 상태이다. 장고항이나 왜목마을에서 바라보면 국화도와 형제처럼 나란히 토끼섬이 떠 있는데  500m쯤 되는 국화도와 토끼섬 사이에는 썰물 때에 갯바위와 모래밭이 드러나 걸어서 건너갈 수 있고  이 바닷길 주변에는 고동을 비롯한 각종 조개가 많아 누구든지 호미와 망태기를 하나 들고 나서면 1시간 만에 가득 채울 정도이다. 국화도 선착장 마을에서 야트막한 언덕을 넘어서면 전혀 다른 풍경이 나타난다.

바위투성이인 동쪽 해안과는 달리  조개껍질과 모래가 적당히 어우러진 천혜의 해수욕장이 활처럼 동그랗게 펼쳐져 길게 이어진다. 해수욕장은 경사가 심하지 않아서 안전하게 물놀이를 즐길 수 있으며  모래와 자잘한 자갈이 섞여있는 것이 특징이다. 또한 서해답지 않게 물이 매우 맑아 스쿠버 다이버들이 즐겨 찾는 지역으로  해수욕장 서쪽에 있는 매박섬도 토끼섬과 마찬가지로 썰물 때에는 바닷길을 통해 걸어갈 수 있다. 국화도 해수욕장의 동쪽 끝은 바위지대이고  부근의 산자락엔 소나무가 자라고 있어서 운치를 더하고 있으며  북향한 해수욕장 앞에 서면 바다 건너편 입화도와 도리도가 빤히 건너다보인다. 이처럼 해수욕은 기본이고  어선도 타보고 개펄체험도 즐길 수 있는 곳이 바로 국화도이다.
이용안내
체험안내
- 조개잡이(3월~12월) : 대인(중학생~성인) 4 000원/소인(유아~초등학생) 5 000원
- 좌대낚시(1월~12월) : 음주 절대 불가
- 건강망체험(3월~11월) : 1망에 20만원으로 최대 10명 참여 가능
문의및안내
031-356-9940
관련 홈페이지
http://gukhwa.seantour.com
상세정보
화장실
있음
한국어 안내서비스
가능
국화리어촌체험마을 지도
국화리어촌체험마을
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
불굴사(경산),"이미지 크게보기
불굴사(경산)
분류
인문(문화/예술/역사) > 역사관광지 > 사찰
위치
경상북도 경산시 와촌면 불굴사길 205 (와촌면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
유모차대여여부
문의및안내
상세정보
화장실
외국어 안내서비스
개요
불굴사는 팔공산 남쪽 기슭에 있으며 자연으로 이루어진 석굴 안에 부처님을 모셨다고 하여 불리워진 이름이다.신라 신문왕 10년(690)에 창건한 것으로 흥성기에는 50여동의 와가(瓦家) 12개의 부속암자  8대의 물방아를 갖춘 대사찰이었다고 전해 온다. 조선 영조 12년(1739년)에 홍수로 떠내려가 없어지게 되었으나  그뒤 전라도 송광사 노스님이 다시 세웠다고 한다. 경내에는 보물로 지정된 불굴사 3층석탑과 부처님의 진신사리를 모신 적멸보궁  약사여래입상 부도 등이 있으며  원효대사가 수도한 석굴이라 전하는 굴이 있는데 이를 ""원효굴""이라 부르며  석굴속의 약수터는 신라시대에 조성된 것으로 아동제일약수(我東第一藥水) 라는 글귀가 뚜렷하게 새겨져 있다. 구전에 의하면 이 약수는 장군수라고도 하는데  김유신 장군이 이 물을 마시면서 삼국통일의 염원을 기도하였던 장소로도 알려져 있다.특이한 것은 불굴사 주변 일대에 우기가 있으면 불상의 얼굴 부분에 땀이 나고 특히 큰비가 오기 전에는 불상의 온몸이 흠뻑 젖는다고 하는데 지금도 비가 온다는 일기예보가 있거나 하면 반드시 석불의 몸에 습기가 가득 찬다고 한다.
이용안내
쉬는날
연중개방
주차시설
주차 가능
유모차대여여부
불가
문의및안내
053-854-0440
상세정보
화장실
있음
외국어 안내서비스
불가
불굴사 지도
불굴사
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
방사탑(제주),"이미지 크게보기
방사탑(제주)
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
제주특별자치도 제주시 조천읍 신흥로1길 24-14 (신흥리)
출처원문보기
대한민국구석구석 원문보기
개요
신흥리 방사탑은 포구의 방파제 부근에 1기  북서쪽 바닷가에 1기가 세워져 있다. 마을사람들은 탑을 세운 방향이 虛(허)하고 邪(사)가 비추기 때문에 탑을 세워 煞(살)을 막는다고 한다. 남쪽 포구에 있는 탑은 '큰개탑' 또는 '생이탑'이라고 한다. 탑은 포구밖 암반 위에 세워졌는데 하단부에는 바닷물에 잠길 때가 많다. 탑의 상단부 안 쪽은 50cm정도 패여 있어 새가 자주 앉는다고 하여 '생이탑'이라 하며  상단부가 오목하므로 陰塔(음탑)을 뜻하기도 한다. 북쪽 '새백개'쪽에 위치한 탑을 '오다리탑'또는 '생이탑'이라고 한다. 이 탑은 역시 암반위에 세워져 있고 탑 위에 똑바로 세워진 길쭉한 돌은 陽塔(양탑)을 뜻한다.
이용안내
문의및안내
064-740-6000
관련 홈페이지
http://www.cha.go.kr
신흥리방사탑1호 지도
신흥리방사탑1호
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
신론리 외갓집체험마을,"분류
인문(문화/예술/역사) > 체험관광지 > 농.산.어촌 체험
위치
경기도 양평군 청운면 신론로 279
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
체험안내
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
내국인 예약안내
개요
어린 시절 시골의 외갓집에 가본 사람은 그 기분을 알 것이다. 편안하면서도 정이 넘치고  가슴이 설레던 기분. 이러한 기분을 느낄 수 있는 공간이 바로 신론리 외갓집 농촌체험마을이다. 이곳은 넉넉한 시골 인심을 그대로 간직한 전원 향토 마을로서 넓은 잔디밭과 송어들이 뛰노는 물 맑은 냇가  바람에 일렁이는 너른 들판  사계절 자연의 산물을 선물하는 갈기산  무공해 청정지역의 소박한 먹을거리로 가득한 곳이다. 덤으로 한 여름밤 아련한 반딧불이의 추억과  해질녁 모닥불가에서 고구마를 구워먹으며 까르르 웃어대는 무공해 웃음까지 얻을 수 있는 곳으로 일상에 찌든 도시민들에게 에너지 재충전의 기회로 삼을 수 있는 곳이다.

외갓집체험마을에서는 외갓집에 놀러갔을 때 했던 놀이나 먹을거리를 그대로 체험할 수 있는 다양한 프로그램을 운영하고 있다. 봄에는감자전만들기  모심기 체험  용두레  맞두레 체험  냇가에서 미꾸리 잡기 체험  대나무 뗏목타기  송어잡기  버들피리 만들어 불어보기 등의 체험 프로그램이 운영되고 있으며  여름에는 황토머드팩 놀이  송어잡기  옥수수 수확체험  달구지마당 등의 프로그램이 운영된다. 가을에는 벼 배기  탈곡하기  논바닥 새끼줄 공 축구  검불더미 놀이  지게체험(볏짐지기)  풍구질하기  도리께질하기  고구마 케기  허수아비 만들기   메밀전 만들어 먹고 가기 프로그램이 겨울에는 지게 지고 나무꾼 체험  지게 지고 나무꾼 체험  톱질하고 장작패기  모닥불 피워서 고구마 구워먹기 등의 프로그램을 통해 농촌체험의 재미를 한껏 느낄 수 있다.
이용안내
체험안내
딸기수확체험  김장체험  인절미치기  숲 체험  방울토마토체험  방울토마토체험  밤줍기  군고구마 구워먹기  짚공예 등
※ 체험은 계절 및 마을 사정에 따라 변경 가능
문의및안내
031-772-3402
관련 홈페이지
http://www.sinronlee.com
상세정보
이용가능시설
* 숙박시설 - 황토마을방  초가집
* 기타시설 - 잔디운동장  먹거리 체험장
화장실
있음
내국인 예약안내
전화 예약 및 홈페이지 예약
외갓집체험마을 지도
외갓집체험마을
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
