title,contents
여좌천로망스다리(로망스다리),"이미지 크게보기
여좌천로망스다리(로망스다리)
분류
인문(문화/예술/역사) > 건축/조형물 > 다리/대교
위치
경상남도 창원시 진해구 여좌남로 30-30 (여좌동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
입 장 료
이용가능시설
주차요금
화장실
개요
로망스다리는 2002년 방영되어 큰 사랑을 받은 드라마 <로망스>의 촬영지로 알려진 벚꽃 명소다. 특히 봄에는 분홍빛 벚꽃이 만발해 사랑이 꽃피는 데이트 명소이자 인생 사진 촬영 명소로도 유명하다. 졸졸 흐르는 여좌천 옆으로 펼쳐진 데크 위로 산책하며 벚꽃 나들이를 즐기기에 좋아서 전국 각지에서 연인과 가족들이 몰려들어 인산인해를 이룬다. 로망스 다리에서 고백하면 사랑이 이루어진다는 이야기도 함께 전해진다. 진해역 가까이에 위치해 찾아가기도 쉬우며 진해역 공영주차장을 무료로 이용할 수 있다. *여좌천로 양편 차  노점상 없는 거리 운영 협조
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
있음 (진해역 공영주차장)
신용카드가능여부
가능
애완동물가능여부
가능
문의및안내
055-225-3707
상세정보
입 장 료
무료
이용가능시설
경화역 철로  철길 산책로  버스킹 공연장  경화역 기차전시관  포토존
주차요금
무료
화장실
있음
여좌천로망스다리(로망스다리) 지도
여좌천로망스다리(로망스다리)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
안성팜랜드,"이미지 크게보기
안성팜랜드
분류
인문(문화/예술/역사) > 산업관광지 > 기타
위치
경기도 안성시 공도읍 대신두길 28
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
개요
안성팜랜드는 직접 만지고 먹이주며 즐거운 체험을 할 수 있는 곳으로  소 양 거위 돼지 당나귀 등 다양한 가축들과 함께 즐거운 체험프로그램을 진행하고 있다. 온가족이 함께 즐길 수 있는 놀이시설과 우리나라 농축산업의 소중함을 몸과 마음으로 느낄 수 있는 교육시설 등 가족단위 관광객들에게 많은 인기를 받고 있는 곳이다.
이용안내
이용시간
[2월~11월] 10:00~18:00 (매표마감 17시)
[12월~1월] 10:00~17:00 (매표마감 16시)
* 상기 운영시간은 변경 될 수 있음.
* 시설별 운영시간은 홈페이지 참조
주차시설
주차가능
체험가능연령
전연령
문의및안내
031-8053-7979
관련 홈페이지
http://www.nhasfarmland.com/
상세정보
입 장 료
- 팜입장 : 대인 12 000원/소인 10 000원
- 팜승마(입장+체험승마) : 대인 17 000원/소인 15 000원
※ 소인기준 : 36개월~만 18세/36개월 미만은 부모 동반시 무료입장
※ 체험프로그램 별로 요금 상이함으로 자세한 사항은 홈페이지 참조
이용가능시설
팜랜드  승마센터  파라다이스독  전시관  식당가 등
안성팜랜드 지도
안성팜랜드
10km
© NAVER Corp.
일반
지형
위성
확대보기"
퍼스트가든,"이미지 크게보기
퍼스트가든
분류
자연 > 자연관광지 > 수목원
위치
경기도 파주시 탑삭골길 260
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
수용인원
유모차대여여부
신용카드가능여부
애완동물가능여부
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
촬영장소
상점정보
입 장 료
시설이용료
화장실
주차요금
이용가능시설
외국인 예약안내
내국인 예약안내
개요
퍼스트가든은 2017년 4월 오픈한 약 20 000평 규모의 대규모 복합 문화 시설이다. 23가지 테마가 있는 아도니스 정원 속 레스토랑  웨딩홀  놀이시설 등 다양한 편의 시설을 갖추고 있다. 퍼스트가든에서 가족  연인  친구와 함께 특별한 이야기를 만들어보자.

* 새롭고 차별화된 컨텐츠  퍼스트가든

퍼스트가든은 새롭고 차별화된 컨텐츠를 만들고자 오랜기간 고민과 연구를 계속해왔다. 새로운 시도 앞에 많은 시련과 어려움이 뒤따랐지만  끊임없이 연구하고 개발하였다. 여러분의 꿈이 현실이 되는 곳  퍼스트가든이 만들어 드리겠다.

* 40년의 약속  고객만족을 최우선으로!

40년 가까이 제조/유통업을 운영해 오면서 진정성을 최우선 가치로 여기며 고객과 직원을 사랑하는 기업 문화를 만들어 왔다. 그 경험과 노하우를 바탕으로  형식과 겉치례를 걷어내고 진심과 내용을 중심으로 고객과 직접 소통하는 퍼스트가든이 되겠다.
이용안내
개장일
2017년 04월 27일
이용시간
10:00~22:00 (조명 점등시간 19:00)
쉬는날
연중무휴
주차시설
있음(500면 이상)
수용인원
1천명 이상 수용 가능
유모차대여여부
가능
신용카드가능여부
가능
애완동물가능여부
불가
체험가능연령
만 5세 이상
체험안내
혜윰 문화센터 안내 페이지 참고
혜윰 문화센터 http://bit.ly/2Su8XAM
(시즌에 따라 체험 프로그램 변동)
문의및안내
031-957-6861
관련 홈페이지
http://www.firstgarden.co.kr
https://blog.naver.com/first_garden
https://www.instagram.com/firstgarden1
상세정보
촬영장소
각종 드라마  뮤직비디오 촬영지
상점정보
1. 패밀리 레스토랑 삐아또 고메 : 031-957-6863
2. 한식 레스토랑 시선 : 031-957-6862
3. 브런치 레스토랑 피안트 : 031-957-6861
4. 카페 보스코 : 070-7710-6578
5. 기프트샵 메종 드 본 : 070-7710-3999
6. 혜윰 문화센터 : 031-957-6864
입 장 료
일반(중학생 이상) : 주말 10 000원 / 평일 9 000원 / 단체(20인이상) ※ 단체 : 20인 이상  평일만 적용  유아 단체 적용 불가
※ 소인 : 36개월 이상 ~ 초등학생
※ 경로 : 만 65세 이상  신분증 지참
※ 장애인 : 복지카드 제시 시
※ 지역 : 주민등록상 파주 주민인 자  신분증 제시 시
※ 무료 : 36개월 미만  증빙서류 제시 시
시설이용료
[패키지 이용요금 (입장료 포함)]
- 빅5 27 000원
- 빅3 20 000원
화장실
있음
주차요금
관람 및 시설 이용 시 무료
이용가능시설
어린이 놀이시설  사계절 썰매장  가든트레인  회전목마  트럼플린  바이킹  범퍼카 챌린지코스 등
외국인 예약안내
전화예약
10:00 ~ 19:00
내국인 예약안내
전화예약
10:00 ~ 19:00
퍼스트가든 지도
퍼스트가든
10km
© NAVER Corp.
일반
지형
위성
확대보기"
흥무로 벚꽃길,"이미지 크게보기
흥무로 벚꽃길
분류
자연 > 자연관광지 > 자연생태관광지
위치
경상북도 경주시 충효동 299-2
출처원문보기
대한민국구석구석 원문보기
개요
흥무로 벚꽃길은 경주터미널에서 형산강을 건너는 서천교를 지나 첫 교차로에서 우회전하면 만날 수 있다.이곳은 2007년 건설교통부에서 ‘한국의 아름다운 길 100선’ 가운데 하나로 선정했다. 아름다운 길로 선정된 이유는 봄날에 흥무로를 찾는다면 자연스레 알게 될 것이다. 도로 양쪽에 선 아름드리 벚나무가 가지끼리 맞닿아 하늘을 가려 아름다운 벚꽃터널이 완성된다. 벚꽃 만발하는 봄이면 수많은 상춘객으로 도로가 주차장이 되니 자전거나 도보여행이 자동차 여행보다 도리어 빠를 수 있다. 여름은 초록대로  가을은 단풍대로 아름답다.
*사진 출처: 경주문화관광 홈페이지  경주시 공식 블로그
이용안내
문의및안내
1330
흥무로 벚꽃길 지도
흥무로 벚꽃길
10km
© NAVER Corp.
일반
지형
위성
확대보기"
맹방 벚꽃길,"이미지 크게보기
맹방 벚꽃길
분류
자연 > 자연관광지 > 자연생태관광지
위치
강원도 삼척시 근덕면
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
개요
삼척시 맹방해수욕장 부근의 7번 국도 도로변에 벚나무 가로수가 있어 해마다 4월이면 하얀 벚꽃이 흐드러지게 피어나는 모습을 볼 수 있다. 벚꽃길은 삼척시 남쪽의 한치재를 넘어 근덕면으로 들어선 후 한치밑 마을에서부터 맹방해수욕장 입구를 지나 교가리 삼척전자공업고등학교에 이르기까지 약 4km 구간에 걸쳐 형성되어 있다. 이곳의 벚나무는 수령이 20년 정도를 조금 지난 청년기 나무들로 밑동이 그다지 굵은 편은 아니지만 일직선 상으로 쭉 뻗은 가로변에서 자라고 있어 지나는 행렬에게 환상의 벚꽃터널을 만들어준다. 이곳의 벚꽃은 대략 매년 4월 15일을 전후로 해서 활짝 핀다. 그러나 바닷가와 근접해 있어 심하게 폭풍우가 한바탕 지나가면 단 한번의 꽃비를 길 위에 뿌리고서는 가지만 남겨놓아 만발한 꽃송이를 감상할 수 있는 기간이 짧다는게 단점이다. 벚꽃 가로수길에서 바닷가로 조금만 나가면 수심이 얕고 모래가 고와 명사십리라는 별칭이 붙은 맹방해수욕장 해변이다. 삼척시에서는 벚꽃 가로수길과 맹방해변  사랑의 설화가 담긴 해신당  동양 최대의 석회동굴인 환선굴 내부의 ""사랑의 맹세 구역""  정라진 해안도로 등을 묶어 ""연인들의 테마기행 코스"" 로 소개하고 있다. * 개화시기 - 매년 4월 중순 * 맹방벚꽃길 - 근덕면 상맹방리(한재밑)~교가리(약4㎞) * 맹방유채밭 - 근덕면 상맹방리(벚꽃길 옆  약 16 529m²)
이용안내
문의및안내
033-575-1330
관련 홈페이지
http://www.samcheok.go.kr/tour.web
맹방 벚꽃길 지도
맹방 벚꽃길
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
경주 황리단길,"분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
경상북도 경주시 포석로 1080 (황남동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
체험가능연령
문의및안내
관련 홈페이지
개요
황남동 포석로 일대의 “황남 큰길” 이라 불리던 골목길로  전통한옥 스타일의 카페나 식당  사진관등이 밀집해 있어 젊은이들의 많이 찾는 곳이다. '황리단길'이라는 이름은 황남동과 이태원의 경리단길을 합쳐진 단어로 “황남동의 경리단길” 이라는 뜻을 가지고 있다. 황리단길은 1960-70년대의 낡은 건물 등이 그대로 보존되어 있어 옛정취를 고스란히 느낄 수 있는 거리이며  인근의 첨성대  대릉원의 관광지를 함께 둘러볼 수 있어 경주의 명소로 각광을 받고 있다. <출처 : 경주 문화관광>
이용안내
주차시설
주차가능(황리단길 유료주차장)
체험가능연령
전연령
문의및안내
경주역관광안내소 054-772-3843
경주터미널관광안내소 054-772-9289
관련 홈페이지
http://www.gyeongju.go.kr/tour/page.do?mnu_uid=2490&
경주 황리단길 지도
경주 황리단길
10km
© NAVER Corp.
일반
지형
위성
확대보기"
금오름,"금오름
분류
자연 > 자연관광지 > 산
위치
제주특별자치도 제주시 한림읍 금악북로 (금악리) 일대
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
서부 중산간 지역의 대표적인 오름 중의 하나이다. 산정부에 대형의 원형 분화구와 산정화구호(山頂火口湖)를 갖는 신기(新期)의 기생화산체이며  남북으로 2개의 봉우리가 동서의 낮은 안부로 이어지며 원형의 분화구 (깊이 52m)를 이루고 있다. 분화구내의 산정화구호 (일명 今岳潭)는 예전에는 풍부한 수량을 갖고 있었으나 현재는 화구 바닥이 드러나 있다. `검  감  곰  금` 등은 어원상 신(神)이란 뜻인 `곰(고어)`과 상통하며  동일한 뜻을 지닌 `곰`係語(계어)로서 고조선시대부터 쓰여 온 말이라고 한다. 즉 `금오름`은 神이란 뜻의 어원을 가진 호칭으로 해석되며  옛날부터 신성시 되어 온 오름임을 알 수 있다. 해송  삼나무  찔레  보리수  윷노리나무 등 원형 분화구와 산정화구호이다.
* 표고 427.5m  비고 178m  둘레 2 861m  면적 613 966㎡  저경 1 008m
이용안내
이용시간
00:00~24:00
쉬는날
연중개방
주차시설
주차가능(공용주차장)
체험가능연령
전연령
문의및안내
제주관광정보센터 064-740-6000
관련 홈페이지
비짓제주 http://www.visitjeju.net/
상세정보
입 장 료
무료
금오름 지도
금오름
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
대금산(거제),"이미지 크게보기
대금산(거제)
분류
자연 > 자연관광지 > 산
위치
경상남도 거제시 장목면   연초면
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
문의및안내
관련 홈페이지
상세정보
등산로
개요
대금산은 해발 437.5m로 신라때 쇠를 생산했던 곳이라 하여 대금(大金)산이라 유래하였으며 산세가 순하고 비단 폭 같은 풀이 온 산을 뒤덮고 있어 크게 비단을 두른 산이라 하여 대금(大錦)산이라고도 한다. 우리거제에는 5대 주산이 마치 오행(五行) 맞추어 놓은 듯 동서남북과 중앙에 각각 높은 산이 위치하고 있는데  동은 옥녀봉 남은 노자산 북쪽이 대금산이다. 멀리서 보면 잘생긴 여인이 아기를 품은 듯한 이 산은 봄이면 진달래가 온 산을 붉게 불태우고  정상에서 본 중금산성과 소금산성은 마치 여인의 젖가슴과 같이 생겼고  이수도가 어머니의 품속에서 소록소록 잠을 자는 아기와 같은 형국을 하고 있다. 정상에 기우단이 있고 대금산의 중봉인 중금산에는 약수터와 기우제를 올린 제단이 있고 특히 약수터는 칠석과 보름에 많은 사람들이 찾아 목욕도 하고 음용하기도 한다. 정상에 오르면 멀리 대마도가 아련히 보이고  부산  마산  진해가 눈 아래 있음을 느낄 수 있다.
이용안내
쉬는날
연중무휴
문의및안내
055-639-4178
관련 홈페이지
http://tour.geoje.go.kr/index.geoje
상세정보
등산로
장목 외포 상포마을 ~ 시루봉 ~ 정상 (3.3km)
대금산마을~정골재삼거리~대금산임도종점 (3.2km)
외포리 상포마을 ~ 임도변 ~ 정상 (3.3km)
명상마을~정골재 삼거리~임도변 이정표~임도변 시루봉 이정표~정상 (3.4km)
율천고개 ~ 진달래 군락지 ~ 정상 (1.9km)
정골마을 ~ 정상 (1.8km)
천곡 상천마을 대밭삼거리~ 임도변 (5.2km)
중봉산 정상 ~ 대금산 정상 (1.4km)
진목정~개미골 체육공원~임도변 배나무골 (9.0km)
시방리 버스정류소 ~ 진달래 군락지 (2.2km)
대금산 지도
대금산
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
북한강로벚꽃길,"이미지 크게보기
북한강로벚꽃길
분류
자연 > 자연관광지 > 자연생태관광지
위치
경기도 양평군 서종면 수입리 산101
출처원문보기
대한민국구석구석 원문보기
개요
봄꽃의 대명사인 아름다운 벚꽃을 차창 밖으로 감상하며 드라이브를 즐길 수 있는 코스다. 북한강을 끼고 달리는 도로여서 북한강로 벚꽃길  또는 출발점 이름을 따서 가평 삼화리 벚꽃길로도 불린다. 가평에서 양평까지 북한강을 따라 이어지는 약 22km의 드라이브 코스로  달리는 내내 흐드러진 벚꽃은 물론 햇살에 반짝이는 강물을 배경으로 탐스러운 목련과 연둣빛 새싹들이 봄날의 정취를 가득 느끼게 한다. 북한강로 벚꽃길로 향하는 방법은 두 가지다. 신청평대교를 시작점으로 391번 지방도를 타고 내려가거나 양평 양수리에서 352번 지방도를 타고 서종 IC를 지나 신청평대교 방향으로 올라가는 것. 어느 방향을 잡든 꽃분홍 벚꽃길을 차 안에서 마음껏 눈에 담을 수 있다.
이용안내
이용시간
24시간
문의및안내
031-770-2060
상세정보
북한강로벚꽃길 지도
북한강로벚꽃길
10km
© NAVER Corp.
일반
지형
위성
확대보기"
비자림,"이미지 크게보기
비자림
분류
자연 > 자연관광지 > 수목원
위치
제주특별자치도 제주시 구좌읍 비자숲길 55
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
개요
천연기념물로 지정보호하고 있는 비자림은 448 165㎡의 면적에 500∼800년생 비자나무 2 800여 그루가 밀집하여 자생되고 있다. 나무의 높이는 7∼14m  직경은 50∼110㎝ 그리고 수관폭은 10∼15m에 이르는 거목들이 군집한 세계적으로 보기드문 비자나무 숲이다. 옛부터 비자나무 열매인 비자는 구충제로 많이 쓰여졌고  나무는 재질이 좋아 고급가구나 바둑판을 만드는데 사용되어 왔다. 비자림은 나도풍란  풍란  콩짜개란  흑난초  비자란 등 희귀한 난과식물의 자생지이기도 하다. 녹음이 짙은 울창한 비자나무 숲속의 삼림욕은 혈관을 유연하게 하고 정신적  신체적 피로회복과 인체의 리듬을 되찾는 자연 건강 휴양효과가 있다. 또한 주변에는 자태가 아름다운 기생화산인 월랑봉  아부오름  용눈이오름 등이 있어 빼어난 자연경관을 자랑하고 있을 뿐만 아니라 가벼운 등산이나 운동을 하는데 안성맞춤인 코스이며 특히 영화 촬영지로서 매우 각광을 받고 있다.
이용안내
이용시간
09:00~18:00
※ 입장은 1시간 전까지 가능
주차시설
있음(110대 수용)
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
064-710-7911
관련 홈페이지
http://www.visitjeju.net/
상세정보
입 장 료
개인 - 일반 3 000원 / 청소년·어린이 1 500원
단체 - 일반 1 500원 / 청소년·어린이 1 000원
이용가능시설
* 비자림 청소년수련마을
* 휴게(식당) 및 매점
화장실
있음
비자림 지도
비자림
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
안양천 (제방)벚꽃길,"이미지 크게보기
안양천 (제방)벚꽃길
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
서울특별시 영등포구 양평동 488
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
이용가능시설
화장실
주차요금
개요
안양천은 한강의 지류로 안양시  광명시와 서울 금천구  구로구  양천구  영등포구를 지나 성산대교 서쪽에서 한강에 합류하는 하천이다. 안양천 제방을 따라 영등포구부터 광명시로 길게 이어지는 안양천 벚꽃길은 서울에서 가장 긴 벚꽃길로  봄철이면 길게 조성된 제방로를 따라 심어진 아름드리 벚나무들 사이를 여유롭게 산책하면서 벚꽃을 감상할 수 있는 곳으로 손꼽히는 서울 벚꽃 명소이다. 안양천은 제방을 따라 아파트들이 많이 들어서 있어 주변 주민들이 운동과 산책을 위해 늘 애용하는 장소로  봄철이면 벚꽃 구경과 더불어 하천 주변에 조성된 꽃밭과 생태공원  체육시설  휴식 공간 등을 이용하는 사람들과 자전거 라이딩을 하는 사람들로 붐빈다. 안양천 제방과 하천 주변에는 생태 보존과 함께 생태하천을 이용한 사계절 테마원(장미원  그라스원 등)과 포토존을 조성하여 이용 시민들에게 볼거리와 즐길 거리를 제공하고 있다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
가능 (오목교 주차장)
신용카드가능여부
가능
애완동물가능여부
가능
문의및안내
02-2670-3772
상세정보
이용가능시설
산책로  테마정원  포토존  정자  벤치
화장실
가능 (남 녀 구분)
주차요금
30분 1 500원
안양천 (제방)벚꽃길 지도
안양천 (제방)벚꽃길
10km
© NAVER Corp.
일반
지형
위성
확대보기"
원당종마목장 (렛츠런팜 원당),"이미지 크게보기
원당종마목장 (렛츠런팜 원당)
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
경기도 고양시 덕양구 서삼릉길 233-112
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
화장실
개요
※ 코로나바이러스감염증-19 공지사항
※ 내용 : 개방
→ 코로나바이러스감염증-19 여행정보 변동사항 확인하기

원당목장은 인기있었던 드라마 촬영지로 자주 이용되면서 일반에 널리 알려지게 되었다. 위험시설이 많아 개방지역을 제한하고 있으며 내부에는 특별한 볼거리보다는 말이 방목되어 있는 목가적인 풍경을 산책하면서 즐길 수 있다.

* 면적 - 약 363 638㎡ (110 000평)
* 초지면적 - 약 165 290㎡ (50 000평)

※ 종마목장은 시민공원이 아닌  기수후보생 및 마필관계자를 교육시키는 업무공간이므로 음주  취사  고성방가  공놀이  텐트설치 등을 삼가해야하며  먹고 남은 음식물 쓰레기 등은 모두 가져가야 한다.
이용안내
이용시간
하절기(3~10월) 09:00~17:00
동절기(11~2월) 09:00~16:00
쉬는날
매주 월 화 국공휴일  한국마사회 임시휴일
애완동물가능여부
불가
문의및안내
02-509-2672
관련 홈페이지
http://www.kra.co.kr
상세정보
입 장 료
무료
화장실
있음
원당종마목장 지도
원당종마목장
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
