title,contents
수원 공방거리,"이미지 크게보기
수원 공방거리
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
경기도 수원시 팔달구 남창동 (남창동)
출처원문보기
대한민국구석구석 원문보기
개요
수원 공방거리는 행궁동에 예술가들이 모여 작업을 하는 공방길을 말하며  다양한 공방과 예술가들의 작품을 전시하는 곳으로 사용되는 곳이다. 관광객들을 위한 나무공예  한지공예  리본공예  규방공예  금속공예 등 다양한 체험과 공예품을 판매하기도 하는 곳이다.
이용안내
문의및안내
031-267-7100
관련 홈페이지
https://www.suwon.go.kr/web/visitsuwon/info05/info05-02/pages.do
수원 공방거리 지도
수원 공방거리
10km
© NAVER Corp.
일반
지형
위성
확대보기"
용소폭포,"분류
자연 > 자연관광지 > 폭포
위치
경기도 가평군 북면 조무락골길 132
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
문의및안내
관련 홈페이지
개요
경기 가평군 북면 적목리에 위치한 용소폭포는 조무락골로 올라가는 삼팔교에서 도마치계곡 상류쪽으로 3km 지점에 있는 용소에 흐르는 폭포이다. 폭포의 물줄기는 석룡산과 도마치령  신로령  국망봉 등 해발 1000m 안팎의 험난한 산을 타고 흘러내린 도마천의 근원이다. 용소폭포는 떨어지는 폭포수로 인해 파여진 약 수심 6m의 깊은 소에서 이무기가 살다가 용이 되어 승천하다가 임신한 여인에게 목격되어 승천하지 못하고 낙상하여 소를 이루었다는 전설을 가지고 있는 곳으로 수려한 주변경관과 절묘한 조화를 이루고 있다. 바위들 사이로 흘러 떨어져 내린 물이 암벽으로 둘러싸인 곳에 모여 맑고 푸른 소를 이루고 있으며 시원하게 쏟아지는 물줄기와 함께 주위에는 괴석 사이로 맑은 계곡수가 흐른다. 또한 주변 단풍이 아름답게 어우러져 등산객들이 사진을 많이 찍는 곳으로 유명하다. 이폭포와 용소는 적목용소(赤木龍沼)라는 명칭으로 가평팔경의 제5경으로 꼽힌다.


적목리 3.8교에서 3km 거리  도보로 40분 거리에 위치하며 주변 참나무와 단풍나무가 잘 어우러져 있고  5월에는 철쭉이 만개한다.
이용안내
쉬는날
연중개방
주차시설
용수유원지내 주차 가능
문의및안내
가평관광안내소 031-582-8830
관련 홈페이지
가평 문화관광 http://www.gptour.go.kr
용소폭포 지도
용소폭포
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
율곡로,"이미지 크게보기
율곡로
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
서울특별시 종로구 율곡로 (원남동) 일대
출처원문보기
대한민국구석구석 원문보기
개요
율곡로는 고궁 돌담과 가로수가 어우러진 도로로서 원래는 창경궁과 종묘가 붙어 있었으나 일제가 1931년 민족 말살정책의 일환으로 창경궁과 종묘를 나누어 그 가운데로 길을 낸 아픈 역사를 간직한 도로로 고풍스런 돌담과 도로를 따라 늘여선 가로수가 어우러져 고즈넉한 분위기를 자아내는 운치있는 길이다. 이 길이 지나는 관훈동에 조선왕조의 대표적인 유학자 이이(李珥)가 살았던 곳이 있어 그의 호를 붙여 율곡로라 명칭하게 되었다. 동십자각에서 이화동 4거리를 거쳐 동대문에 이르는 폭 30m  연장 3㎞의 동서를 잇는 주요 간선도로로 미관성이 우수하다.
이용안내
문의및안내
02-2148-1842
관련 홈페이지
http://tour.jongno.go.kr/
율곡로 지도
율곡로
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
문광저수지,"분류
자연 > 자연관광지 > 호수
위치
충청북도 괴산군 문광면 양곡리 16
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
2km의 은행나무길이 둘러싸고 있는 저수지로 전형적인 작은 농촌마을인 양곡리에 위치하여 농업용수를 공급할 뿐만 아니라 지역주민과 방문객의 산책과 명상을 함께 할 수 있는 휴식공간을 제공하고 있다. 1978년 5월에 준공하였고 준계곡형의 저수지로 주변에 숲이 우거져 있고 고목이 많아 전경이 아름답다. 저수지 입구에는 가로수길이 설치되어 있고 가을이면 노랗게 물든 은행나무를 감상할 수 있으며  낚시를 즐기러 나온 가족단위 여행객을 많이 볼 수 있다.
이용안내
이용시간
00:00~24:00
쉬는날
연중무휴
주차시설
가능
애완동물가능여부
가능
체험가능연령
전연령
문의및안내
043-830-2522
관련 홈페이지
https://www.goesan.go.kr/tour/
상세정보
입 장 료
무료
문광저수지 지도
문광저수지
10km
© NAVER Corp.
일반
지형
위성
확대보기"
채계산,"분류
자연 > 자연관광지 > 산
위치
전라북도 순창군 적성면 담순로 2172-33
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
유모차대여여부
문의및안내
관련 홈페이지
상세정보
화장실
개요
전북 순창군 적성면 괴정리에 위치한 산으로 여자의 비녀처럼 섬세하고 그림처럼 아름답다하여 일명 화산(華山)이라 하고 또 산의 형상이 마치 책을 쌓아 놓은 것 같다하여 책여산(冊如山)이라고도 한다. 산 아래에는 맑은 섬진강이 흐르는 병풍처럼 아름다운 석산(石山)이다. 산 중턱에 큰 바위가 툭 튀어나와 있으며  그 바위 밑에는 큰 굴이 있는데  이 굴이 바로 전설에서 전하는 세칭 금돼지굴이다. * 화산옹이 가진 이상한 능력 * 채계산 밑 적성강변에 천재지변에 따라 색깔을 달리하는 거대한 흰 바위가 있는데  높이가 6자가 넘고 그 형상이 마치 백발노인이 우뚝 서 있는 모습과 같아 사람들은 이 바위를 화산옹이라 불러오고 있다. 얼핏 보면 늙은 사람과 같다 하여 화산 늙은이라고 한다. 그런데 이 화산옹은 이상한 능력을 가지고 있다고 전한다. 그것은 그 해 풍년이 들려면 색깔이 희고 아름답게 보이지만  반대로 흉년이 들려면 색깔이 검은 색을 띄게 된다. 또  큰 불이 난다거나 전염병이 퍼져 인명의 피해가 많은 해에는 바위 색깔이 파란색을 띄게 된다. 그리고 전쟁이 일어나거나 천재지변이 있을 때에는 붉은 색깔을 띄게 된다는 전설이 전해져 내려오고 있다.
이용안내
쉬는날
연중개방
유모차대여여부
불가
문의및안내
채계산 063-650-5731
관련 홈페이지
순창 문화관광 http://tour.sunchang.go.kr
상세정보
화장실
있음
채계산 지도
일반
지형
위성
확대보기"
해양에너지공원,"이미지 크게보기
해양에너지공원
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
전라남도 진도군 군내면 진도대로 8459-13
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
주차요금
문의및안내
개요
해양에너지는 그 이용 방식에 따라 조력  파력  온도차  해류  염분차 등 여러 형태로 존재하며  고갈될 염려가 없고  인류의 에너지수요를 충족시키며  공해 없는 미래의 이상적이 에너지 자원이다. 임진왜란 당시 충무공이 왜적을 맞아 통쾌한 승리를 거둔 곳으로 유명한 서남해안 울돌목은 세계적으로도 조류가 빠른 지역으로서 조류발전의 후보지로 각광을 받고 있다.
이용안내
이용요금
무료
이용시간
09:00~18:00
쉬는날
매주 월요일
주차시설
주차 가능
주차요금
무료
문의및안내
061-542-0881
해양에너지공원 지도
해양에너지공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
계남공원(유아숲체험장  우렁바위),"이미지 크게보기
계남공원(유아숲체험장  우렁바위)
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
서울특별시 양천구 신정동
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
체험안내
문의및안내
관련 홈페이지
상세정보
관광코스안내
개요
1971년에 개원한 근린공원으로 다양한 운동시설과 야외무대  약수터 등이 있다. 특히 무장애 숲길 1 023m를 포함한 둘레길 4km구간이 개통되어 있다.친환경 무장애숲길은 아기자기하게 오르내리며 환상적인 단풍길을 즐길 수 있게 꾸몄고  야간에도 안전하게 산책할 수 있도록 친환경 발광다이오드 조명등을 곳곳에 설치했다. 신정산 숲속여행은 숲해설가와함께 체험활동 위주의 프로그램으로 자연과 호흡하고 심신을 재충전할 수 있는 좋은 기회가 무료로 주어진다. 신정산 초입에 아이들이 자연을 만끽할 수 있는 유아숲체험장이 있어 생태교육 전문가의 친절한 설명은 숲속 나들이의 즐거움을 더해준다. 숲속도서관 모험놀이공간 감성체험공간 상상놀이공간  숲체험공간등이 있다. 공원내에 관심을 끄는 바위가 있다 이 우렁바위는 옛날에 울었다는 전설을 간직한 바위로 길마(소등받이)처럼 생겼다 하여 길마바위라부르기도 한다. 십자모양의 4개 바위 틈사이로 바람이 통하며너 공명현상이 일어나 바위에서 소리가 나자 사람들은 그 바위를 예사롭게 보지 않았던듯하다.
이용안내
체험안내
3월에서 11월까지 주말에 계절별 주제를 정해 신정산숲속여행 프로그램을 운영하고 있다.
* 유아숲체험장
평일-사전예약(단체 신청만 가능)
주말-개인이용 가능
문의및안내
02-2620-3570
관련 홈페이지
http://www.yangcheon.go.kr/
상세정보
관광코스안내
10코스 : 연의생태공원에코로드-계남근린공원 무장애숲길-신트리공원산책로
계남공원(유아숲체험장  우렁바위) 지도
계남공원(유아숲체험장  우렁바위)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
성수동 수제화거리,"분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
서울특별시 성동구 연무장7길 15 (성수동2가)
출처원문보기
대한민국구석구석 원문보기
개요
1970년대부터 모여든 수제화 업체가 하나의 골목을 만들고 역사를 만들었다. 현재 350여개 수제화 생산업체와 100여개 중간 가공  원부자재 업체가 있으며 독특한 분위기의 카페도 속속 문을 열고 있다. 빈티지한 매력으로 데이트명소  사진찍기 좋은 곳  핫플레이스로 떠오르고 있다.
이용안내
관련 홈페이지
https://seongsushoes.modoo.at/
성수동 수제화거리 지도
성수동 수제화거리
10km
© NAVER Corp.
일반
지형
위성
확대보기"
도동 해안산책로 (울릉도 독도 국가지질공원),"이미지 크게보기
도동 해안산책로 (울릉도 독도 국가지질공원)
분류
자연 > 자연관광지 > 해안절경
위치
경상북도 울릉군 울릉읍 도동리
출처원문보기
대한민국구석구석 원문보기
개요
도동 해안산책로는 저동 해안산책로와 이어지며  이들을 통틀어 행남 해안산책로라고 부르며  울릉해담길 1구간인 행남 해안길(2.8km)에 해당하며 해안누리길 34코스로 알려져 있다. 무지개다리  지질공원 로고가 들어간 LED가로등 등의 산책로 기반시설이 잘 조성되어 있기 때문에 접근성이 우수하여 관광객들에게 인기 있는 지질명소이다.

도동 해안산책로는 울릉도 초기 화산활동의 특징을 간직한 다양한 지질구조가 관찰된다. 도동항에서 도동등대로 갈수록 암석 생성연대가 대체로 젊어지는 경향을 보이며  하부로부터 현무암질 용암류  암석조각들이 산사태로 운반되어 만들어진 재퇴적쇄설암  화산재가 뜨거운 상태에서 쌓여 생성된 이그님브라이트  분출암의 일종인 조면암이 순서대로 분포한다.
이용안내
문의및안내
울릉군청 환경위생과 054-790-6182
지질공원054-791-2191
관련 홈페이지
울릉도·독도 지질공원 http://ulleung.go.kr/geo
도동 해안산책로 (울릉도 독도 국가지질공원) 지도
도동 해안산책로 (울릉도 독도 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
심온선생묘,"이미지 크게보기
심온선생묘
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
경기도 수원시 영통구
출처원문보기
대한민국구석구석 원문보기
개요
심온선생묘는 경기도 기념물로 경기도 수원에 있는 광교 역사공원 내에 위치해 있으며  이 묘는 세종원년(1418년)의 것으로 이 곳에는 안평대군의 글씨로된 비와 상석이 있다. 심온선생은 조선조 초기의 문신으로 세종대왕의 부원군이다. 선생이 영의정에 있을때 누명을 쓰고 억울하게 수원에서 사사되었으나 사후에 진실이 밝혀져 충성심과 명예를 회복 하였다. 묘역은 2단으로 제1단에는 봉분 앞 백대리석에 안평대군 글씨로된 묘비와 상석이 있고 제2단에는 정방형 운족석등과 좌우에 문인석한쌍이 있다.
이용안내
애완동물가능여부
불가
문의및안내
031-228-2476
관련 홈페이지
https://ggtour.or.kr
심온선생묘 지도
심온선생묘
300m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
칠산대교,"분류
인문(문화/예술/역사) > 건축/조형물 > 다리/대교
위치
전라남도 영광군 염산면 향화로 10-28
출처원문보기
대한민국구석구석 원문보기
개요
전남 무안군 해제면과 영광군 염산면을 잇는 1.82㎞의 해상교량이며  2012년 12월18일에 개통된 다리다. 칠산대교 개통으로 영광군과 무안군의 거리가 62㎞에서 3㎞  운행시간은 70분에서 5분으로 가까워졌으며  다양한 축제와 유명 관광지와의 연계가 가능해져 관광산업 발전에 도움을 주고있는 다리다.
이용안내
문의및안내
061-454-5224
관련 홈페이지
http://tour.muan.go.kr/
칠산대교 지도
칠산대교
10km
© NAVER Corp.
일반
지형
위성
확대보기"
진주청동기문화박물관,"이미지 크게보기
진주청동기문화박물관
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
경상남도 진주시 대평면 호반로 1353
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
이용요금
이용시간
쉬는날
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
개요
진주청동기문화박물관은 상설전시장과 입체영상관  야외전시장  수변 휴게공원 등을 갖춘 청동기 전문박물관이다.
이용안내
규모
부지면적 27 373㎡  건물연면적 2 432㎡
이용요금
개인 - 어른 1 000원 / 청소년·군인 500원 / 어린이 500원
단체 - 어른 700원 / 청소년·군인 300원 / 어린이 300원
※ 보호자를 동반한 6세 이하 어린이 및 65세 이상 어른 무료관람
이용시간
하절기(3~10월) 09:00~18:00
동절기(11~2월) 09:00~17:00
※ 매표시간 : 09:00부터 관람 시간 끝나기 30분 전까지
쉬는날
매주 월요일  1월 1일  설  추석
주차시설
주차 가능
애완동물가능여부
불가
문의및안내
055-749-5172
관련 홈페이지
http://bronze.jinju.go.kr
진주청동기문화박물관 지도
진주청동기문화박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
덕적도 비조봉,"이미지 크게보기
덕적도 비조봉
분류
자연 > 자연관광지 > 산
위치
인천광역시 옹진군 덕적면
출처원문보기
대한민국구석구석 원문보기
개요
덕적도에 위치한 비조봉(292m)은 정상까지 오르는데 약 2시간~2시간 30분 정도 소요된다. 정상에서 보는 탁 트인 산과 바다의 풍경은 가슴을 시원하게 한다. 백아도  문갑도  흑도  굴업도가 한 눈에 보인다.
이용안내
문의및안내
032-899-2114
관련 홈페이지
http://www.ongjin.go.kr/open_content/tour/
덕적도 비조봉 지도
덕적도 비조봉
10km
© NAVER Corp.
일반
지형
위성
확대보기"
반곡지,"이미지 크게보기
반곡지
분류
자연 > 자연관광지 > 호수
위치
경상북도 경산시 남산면 반곡리
출처원문보기
대한민국구석구석 원문보기
개요
사진찍기 좋은 녹색명소 남산 반곡지는 1903년에 만든 농업용 저수지로 유역 면적은 79ha  저수량은 3만9300톤에 이른다. 수백년 된 왕버들 20여 거루가 줄지어 선 150m 가량의 나무터널 흙길을 걷다보면 한적한 농촌마을의 정취와 삶의 여유를 느낄 수 있다. 2011년 3월에 문화체육관광부의 「사진찍기 좋은 녹색명소」로 선정되었으며  2013년 10월에는 안전행정부의 「우리마을 향토자원 Best 30선」에 선정되기도 했으며  드라마 <아랑사또전> <대왕의 꿈>  영화 <허삼관> 등을 촬영지로 유명하기도 하다.
이용안내
문의및안내
053-810-5363
관련 홈페이지
https://www.gbgs.go.kr
반곡지 지도
반곡지
10km
© NAVER Corp.
일반
지형
위성
확대보기"
두도 (부산 국가지질공원),"분류
자연 > 자연관광지 > 섬
위치
부산광역시 서구 암남동
출처원문보기
대한민국구석구석 원문보기
개요
두도는 송도반도 지질명소에서 남쪽으로 500m 떨어진 무인도로 동백나무  비쭉이  해송등의 다양한 자생식물과 바다산호  부산의 상징 새인 갈매기가 서식하는 곳으로 해안절벽을 따라서는 백악기말에 퇴적된 하부다대포층과 화산암들이 절경을 이루고 있다.두도는 하위의 유천층군 화산암류와 상위의 하부다대포층의 부정합면이 잘 나타나는 곳으로 다대포층의 층서설정에 중요한 학술적 가치를 지닌 곳이다. 하부다대포층에서는 공룡알 둥지화석  석화목  석회질 캘크리트 등의 퇴적기록과 정단층  주향이동단층  암맥 등의 다양한 지질구조도 관찰된다. 육지와 가까이 위치해 낚시꾼들이 즐겨 찾는 곳이기도 하며  무인등대가 설치되어 있어 항해하는 석박의 길잡이 역할도 하고 있다.
이용안내
문의및안내
051-888-3636
관련 홈페이지
http://www.busan.go.kr/geopark/index
두도 (부산 국가지질공원) 지도
두도 (부산 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
금정산성마을 먹거리촌,"이미지 크게보기
금정산성마을 먹거리촌
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
부산광역시 금정구 금성동
출처원문보기
대한민국구석구석 원문보기
개요
부산의 명소인 금정구 금성동에 자리잡은 산성마을은 공기좋고  물 맑은 수려한 자연 환경 속에 부산의 향토음식인 ‘흑염소 불고기’와 전국적으로 이름난 부산지역 특산물인 민속주 1호인 ‘산성막걸리’가 있어 이곳을 찾는 손님들의 발길이 끊이지 않고 있다. 금정산성 흑염소 불고기는 타 지역과 달리 양념에 고기를 버무려 숯불 위 석쇠에 바로 굽는 직화구이 방식으로 이는 흑염소불고기 특유의 고소한 맛을 유지시키는 비결 중의 하나다. 현재  금정산성마을 먹거리 촌에는 흑염소불고기  오리불고기  오리백숙 등을 취급하는 음식점이 80여개소가 있으며  등산객  직장회식  계모임  가족외식 등 여러 지역에서 다양한 고객층이 즐겨 찾고 있다. 특히 이 지역 음식점들은 족구장 등을 갖추고 있어 소규모 체육대회 등 행사를 개최하기에 용이하다.
이용안내
문의및안내
054-518-0014
금정산성마을 먹거리촌 지도
금정산성마을 먹거리촌
10km
© NAVER Corp.
일반
지형
위성
확대보기"
도두동 무지개해안도로,"이미지 크게보기
도두동 무지개해안도로
분류
자연 > 자연관광지 > 해안절경
위치
제주 제주시 도두일동 1734
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
상세정보
이용가능시설
주차요금
개요
도두동 무지개 해안도로는 공항에서 차로 10분 거리에 있는 이색 도로다. 차량 추락을 막기 위해 해안도로를 따라 설치된 방호벽에 색을 입혀보자는 주민들의 의견을 반영하여 무지개색으로 칠했는데  관광객들 사이에서 도두동 무지개 해안도로로 불리면서 명소가 되었다. 주변에는 해녀상을 비롯한 여러 조각상이 있어 구경하는 재미가 있고  걸어서 이동이 가능한 곳에 도두봉이 있는데  올레길 코스이면서 숨은 비경 중 하나이다. 경사가 완만하여 오르기 어렵지 않다.
이용안내
이용시간
상시개방
주차시설
있음
애완동물가능여부
가능
문의및안내
064-740-6000
상세정보
이용가능시설
올레길  쉼터  주차장
주차요금
무료
도두동 무지개해안도로 지도
도두동 무지개해안도로
10km
© NAVER Corp.
일반
지형
위성
확대보기"
